word,label,text
apropierea,simplu,"Cu toate acestea, Washingtonul a devenit foarte îngrijorat de faptul că partidele comuniste locale ar putea câștiga puterea în Franța, Italia și Grecia la sfârșitul anilor 1940, având în vedere starea precară a economiei europene postbelice și apropierea de Uniuniea Sovietică."
scuipă,foarte familiar,"Urmăriți câinele pentru a vă asigura că nu scuipă  pastila  după ce a mâncat recompensa (dacă se întâmplă acest lucru, va trebui să forțați pastila, așa cum este  descris  mai jos)."
pastila,foarte familiar,"Urmăriți câinele pentru a vă asigura că nu scuipă pastila după ce a mâncat recompensa (dacă se întâmplă acest lucru, va trebui să forțați pastila, așa cum este descris mai jos)."
descris,simplu,"Urmăriți câinele pentru a vă asigura că nu scuipă pastila după ce a mâncat recompensa (dacă se întâmplă acest lucru, va trebui să forțați pastila, așa cum este descris mai jos)."
cunoașterea,foarte familiar,"Am discutat deja despre unele dintre acestea, însă cunoașterea  seturilor adaugă  o nouă  definiție  pentru fiecare dintre următoarele idei."
adaugă,foarte familiar,"Am discutat deja despre unele dintre acestea, însă cunoașterea seturilor adaugă o nouă definiție pentru fiecare dintre următoarele idei."
definiție,nici simplu nici complex,"Am discutat deja despre unele dintre acestea, însă cunoașterea seturilor adaugă o nouă definiție pentru fiecare dintre următoarele idei."
principal,simplu,Recomandăm această licență în principal  pentru lucrări al  căror  scop este de  instruire  sau de referință.
căror,foarte familiar,Recomandăm această licență în principal pentru lucrări al căror scop este de instruire sau de referință.
instruire,nici simplu nici complex,Recomandăm această licență în principal pentru lucrări al căror scop este de instruire sau de referință.
explica,foarte familiar,Vom începe prin a explica  cum funcționează visul   lucid  din punct de vedere biologic.
visul,foarte familiar,Vom începe prin a explica cum funcționează visul lucid din punct de vedere biologic.
lucid,nici simplu nici complex,Vom începe prin a explica cum funcționează visul lucid din punct de vedere biologic.
aportul,complex,"Pierderea în greutate necesită ca aportul  de calorii să fie mai mic decât producția de calorii, deși  niciuna  dintre acestea nu trebuie să fie făcută la extrem ."
niciuna,foarte familiar,"Pierderea în greutate necesită ca aportul de calorii să fie mai mic decât producția de calorii, deși niciuna dintre acestea nu trebuie să fie făcută la extrem."
extrem,nici simplu nici complex,"Pierderea în greutate necesită ca aportul de calorii să fie mai mic decât producția de calorii, deși niciuna dintre acestea nu trebuie să fie făcută la extrem."
terasa,foarte familiar,"Când ajung la destinație, cu terasa  umbrită  încă la vedere, desfășor  prosoapele și mă întind confortabil pe scaunul înclinat.>>"
umbrită,simplu,"Când ajung la destinație, cu terasa umbrită încă la vedere, desfășor prosoapele și mă întind confortabil pe scaunul înclinat.>>"
desfășor,simplu,"Când ajung la destinație, cu terasa umbrită încă la vedere, desfășor prosoapele și mă întind confortabil pe scaunul înclinat.>>"
susține,nici simplu nici complex,"Atunci când un text nu  susține  această regulă, chiar și un elev  sârguincios  este nevoit să repete  inutil  materialul."
sârguincios,simplu,"Atunci când un text nu susține această regulă, chiar și un elev sârguincios este nevoit să repete inutil materialul."
inutil,simplu,"Atunci când un text nu susține această regulă, chiar și un elev sârguincios este nevoit să repete inutil materialul."
scorbutul,nu cunosc,"Cu toate acestea, faptul că  scorbutul  este cauzat  de lipsa vitaminei  c a fost descoperit abia în 1932."
cauzat,foarte familiar,"Cu toate acestea, faptul că scorbutul este cauzat de lipsa vitaminei c a fost descoperit abia în 1932."
vitaminei,simplu,"Cu toate acestea, faptul că scorbutul este cauzat de lipsa vitaminei c a fost descoperit abia în 1932."
Concepeți,simplu,"Concepeți  mai multe experimente pentru a vă testa ipotezele, folosind  o lanternă  pentru a dovedi că, într-adevăr, nu sunteți orb."
folosind,foarte familiar,"Concepeți mai multe experimente pentru a vă testa ipotezele, folosind o lanternă pentru a dovedi că, într-adevăr, nu sunteți orb."
lanternă,foarte familiar,"Concepeți mai multe experimente pentru a vă testa ipotezele, folosind o lanternă pentru a dovedi că, într-adevăr, nu sunteți orb."
inserați,simplu,"Puteți extrage un singur document dintr-o astfel de colecție și îl puteți distribui individual în temeiul prezentei licențe, cu condiția să inserați  o copie  a prezentei licențe în documentul extras  și să respectați prezenta licență în toate celelalte privințe în ceea ce privește copierea textuală a documentului respectiv."
copie,foarte familiar,"Puteți extrage un singur document dintr-o astfel de colecție și îl puteți distribui individual în temeiul prezentei licențe, cu condiția să inserați o copie a prezentei licențe în documentul extras și să respectați prezenta licență în toate celelalte privințe în ceea ce privește copierea textuală a documentului respectiv."
extras,simplu,"Puteți extrage un singur document dintr-o astfel de colecție și îl puteți distribui individual în temeiul prezentei licențe, cu condiția să inserați o copie a prezentei licențe în documentul extras și să respectați prezenta licență în toate celelalte privințe în ceea ce privește copierea textuală a documentului respectiv."
juridice,complex,"Acordurile dvs. juridice  ar trebui să treacă prin mai multe iterații în procesul de  redactare , fiecare iterație simplificând termenii și îmbunătățind  lizibilitatea și utilizabilitatea acestora."
redactare,nici simplu nici complex,"Acordurile dvs. juridice ar trebui să treacă prin mai multe iterații în procesul de redactare, fiecare iterație simplificând termenii și îmbunătățind lizibilitatea și utilizabilitatea acestora."
îmbunătățind,simplu,"Acordurile dvs. juridice ar trebui să treacă prin mai multe iterații în procesul de redactare, fiecare iterație simplificând termenii și îmbunătățind lizibilitatea și utilizabilitatea acestora."
conjugarea,nici simplu nici complex,pentru că  conjugarea  specifică a unui  verb   indică  de obicei care este persoana subiectului.
verb,simplu,pentru că conjugarea specifică a unui verb indică de obicei care este persoana subiectului.
indică,foarte familiar,pentru că conjugarea specifică a unui verb indică de obicei care este persoana subiectului.
